bin_center,sigma,d_sigma
1811000.0,12.889233844138547,0.171189663554684
1813000.0,13.06136795530087,0.16375984139252658
1815000.0,13.183048166612913,0.16489601340254945
1817000.0,13.2499996072334,0.16564312842702056
1819000.0,13.352680074778815,0.173354276844792
1821000.0,13.588717766973744,0.16581772408551015
1823000.0,13.847394426417456,0.17665452902250664
1825000.0,13.942174200349788,0.17590740075046077
1827000.0,13.981526519167279,0.1766556373949807
1829000.0,14.182193922015399,0.17462035109554822
1831000.0,14.577519628394679,0.17435161669561214
1833000.0,14.864087546134751,0.183603828547621
1835000.0,14.952321983894194,0.17502538100596685
1837000.0,15.041634901185468,0.17518423692497842
1839000.0,15.245498168909064,0.17733976544341204
1841000.0,15.515088262855667,0.18792738432342676
1843000.0,15.791325850794767,0.17959617175834514
1845000.0,16.030713062585743,0.18819762857685313
1847000.0,16.168999967837124,0.18902756849823787
1849000.0,16.244890900069493,0.18994719658899126
1851000.0,16.303048355785286,0.1877742630064825
1853000.0,16.39739648258486,0.18228051469338916
1855000.0,16.604268597725607,0.19086184740572204
1857000.0,16.932373891809636,0.18435651721329824
1859000.0,17.316066446255057,0.18605495877613137
1861000.0,17.65300584805251,0.18936785151109206
1863000.0,17.886644766486803,0.19903864324635806
1865000.0,18.009574205797094,0.19017960854642812
1867000.0,18.120047110077277,0.19791547617046135
1869000.0,18.309305042437813,0.19983377027871474
1871000.0,18.591675173364056,0.20220088177112672
1873000.0,18.968469328398747,0.2008401616885862
1875000.0,19.455284451269808,0.19779949623233084
1877000.0,19.96182541059746,0.2096033399809997
1879000.0,20.42594551366507,0.20846266134268168
1881000.0,20.84485487387553,0.2142677651253474
1883000.0,21.185841017268668,0.20471046150176234
1885000.0,21.459994988606528,0.21352493284663598
1887000.0,21.681924521758038,0.21584816565750206
1889000.0,21.893791411205406,0.2176512040601025
1891000.0,22.117040844524144,0.2153077580312182
1893000.0,22.371286408289517,0.21096154881295345
1895000.0,22.648343136610052,0.22226060091250296
1897000.0,22.93888965564982,0.22048521918361105
1899000.0,23.277691495232133,0.22521955325140777
1901000.0,23.685522542032643,0.21595175582205797
1903000.0,24.09629588892733,0.2257218384766927
1905000.0,24.388954490382215,0.2282168597983702
1907000.0,24.629637494198846,0.22907784045860358
1909000.0,24.944254309427375,0.22647288641288463
1911000.0,25.37966811378225,0.22410244465911736
1913000.0,25.80971435328368,0.23683398509974546
1915000.0,26.159428076776255,0.23507299549337046
1917000.0,26.492758060405954,0.23899276646010315
1919000.0,26.84869133245574,0.22830510025882972
1921000.0,27.233933000465708,0.23676694251557517
1923000.0,27.59954625583555,0.23632251034820909
1925000.0,28.01201941914448,0.23149178176916033
1927000.0,28.518118101697322,0.23346110879479184
1929000.0,29.075010700143284,0.24297141789653762
1931000.0,29.628261096250977,0.24400571693857911
1933000.0,30.140558887533345,0.24180530277924972
1935000.0,30.511146701457502,0.2544356666824569
1937000.0,30.767654149553962,0.2522314281138342
1939000.0,31.115577786241342,0.2550781661012217
1941000.0,31.73728251396573,0.24616719899277212
1943000.0,32.49294013585208,0.25787668060710534
1945000.0,33.094112886149674,0.2623121827353535
1947000.0,33.604675639321705,0.2645847710522083
1949000.0,34.20759654142193,0.26546836190468165
1951000.0,34.92644513908965,0.2768265726505675
1953000.0,35.61404614190427,0.31154889071375313
1955000.0,36.3642258108094,0.31855587791994655
1957000.0,37.25848675972694,0.3836342569665955
1959000.0,38.09082057171213,0.4192591639473485
1961000.0,38.79930740492102,0.4073606446251889
1963000.0,39.442231127858456,0.409255614532266
1965000.0,40.01286915882297,0.3996148900132718
1967000.0,40.474927378749534,0.4249170428144526
1969000.0,40.890340584010254,0.42192970995107776
1971000.0,41.43958719772875,0.4034892422897238
1973000.0,42.07637209683871,0.4168950465779856
1975000.0,42.76082543662663,0.41613330337719373
1977000.0,43.61580681634123,0.42134745728232087
1979000.0,44.77253538082122,0.4091180038081774
1981000.0,45.963827562042425,0.4279334236347824
1983000.0,46.79860864355731,0.4367637988329991
1985000.0,47.38753940113523,0.4396587486658407
1987000.0,48.06392238193814,0.4380968165876424
1989000.0,48.930802655796235,0.4468603718067309
1991000.0,49.833545655129356,0.47760986779294684
1993000.0,50.75278634565549,0.46195107318512224
1995000.0,51.71636800800221,0.4801920616024708
1997000.0,52.72119399838087,0.4757277747619001
1999000.0,53.823818762551454,0.45836782723011404
2001000.0,54.88045298129645,0.4737925211707853
2003000.0,55.86429006270633,0.47399569007747333
2005000.0,57.04027734457705,0.4789031956249924
2007000.0,58.63384228462654,0.4661589661797109
2009000.0,60.27770349070994,0.48677549966379663
2011000.0,61.45386155293355,0.4983535369162304
2013000.0,62.311829407291896,0.5035118470172758
2015000.0,63.235193236129014,0.5014225519379909
2017000.0,64.30171680249576,0.5086968952490032
2019000.0,65.27871247896842,0.5436488059264318
2021000.0,66.18768292302568,0.5260220799712653
2023000.0,67.1974426121458,0.5403246181105535
2025000.0,68.56988358886426,0.5384501117956779
2027000.0,70.37093937715204,0.5197809283711071
2029000.0,72.1460187926065,0.537601592496314
2031000.0,73.6737345818345,0.5400046432802031
2033000.0,75.18580783007114,0.5477708620550844
2035000.0,76.88096571152303,0.5426010211794209
2037000.0,78.60303475426117,0.5757531996870257
2039000.0,80.30692650439774,0.580041859476641
2041000.0,82.07650697280722,0.5597604845003649
2043000.0,83.67557881671449,0.5770813466648036
2045000.0,85.07784420738663,0.5791558328879439
2047000.0,86.49733428988978,0.585086545723888
2049000.0,88.2248382013639,0.5789483108369153
2051000.0,90.13541767085529,0.6146300953540891
2053000.0,92.05488197446704,0.626210035269137
2055000.0,93.99485269194696,0.6202086429435272
2057000.0,95.95898662970606,0.6442528016299096
2059000.0,98.148307409316,0.6171389061820615
2061000.0,100.33711791915758,0.6220855134466429
2063000.0,102.13976830860884,0.6333162551807116
2065000.0,103.64981175500007,0.6371179508648344
2067000.0,105.24932537378943,0.6350022085351139
2069000.0,106.96565049224276,0.6447114155842456
2071000.0,108.38687297671355,0.6833809362472002
2073000.0,109.43725271846657,0.6670570475864966
2075000.0,110.24563121546682,0.6828687185707044
2077000.0,111.07282448848545,0.6849557045392096
2079000.0,112.04670760300826,0.674029222894178
2081000.0,113.14554235383953,0.6952379910621489
2083000.0,114.33357590084823,0.6647067863473134
2085000.0,115.20937498312715,0.6644846418641834
2087000.0,115.46518128457453,0.6718468286093165
2089000.0,115.30137749534235,0.6693056056767902
2091000.0,115.12090761937675,0.6611321267190352
2093000.0,115.01700715498144,0.6653016365643348
2095000.0,114.62752118793738,0.6953072212996021
2097000.0,113.66517538414303,0.6619962400854728
2099000.0,112.58119579653865,0.6526715387828255
2101000.0,112.0164555247041,0.6592509551639333
2103000.0,111.8281892235003,0.6601601908698137
2105000.0,111.42732084404804,0.6520681471244532
2107000.0,110.52782754681253,0.6509582149968445
2109000.0,109.48668110258099,0.6795718153139754
2111000.0,108.45542058870927,0.6615204713993783
2113000.0,107.44928760771779,0.6699883972697613
2115000.0,106.39847312841441,0.6673833489393948
2117000.0,105.31691359729163,0.6511809774442882
2119000.0,104.42805187826202,0.6664443789246393
2121000.0,103.76658239771062,0.6462900702862613
2123000.0,103.20354032811544,0.6533304741308845
2125000.0,102.43373460505819,0.6432742929818939
2127000.0,101.35333876476692,0.6120428024662724
2129000.0,100.21605394612558,0.6184456039292094
2131000.0,99.12219699054378,0.6158133002394347
2133000.0,98.04990394403035,0.6114313786238553
2135000.0,96.99632614571436,0.5984451954767027
2137000.0,96.14916743967184,0.6198508346260092
2139000.0,95.57596933253761,0.6259264163662812
2141000.0,95.16857619002033,0.6160902166977028
2143000.0,94.7955517619462,0.6310174405110411
2145000.0,94.35815594825097,0.6141496633878558
2147000.0,93.98183225163974,0.6214673993394433
2149000.0,93.8295099696362,0.6211189797637625
2151000.0,93.91505582394701,0.6113677825142335
2153000.0,94.10501647455051,0.6231317346559
2155000.0,94.22150434167611,0.5959788535172481
2157000.0,94.44075154882822,0.5913794202962241
2159000.0,94.862088135455,0.6007105978036011
2161000.0,95.2522031850212,0.6034809978529772
2163000.0,95.30903677666728,0.5968382836260869
2165000.0,95.05123410936066,0.5977494540337313
2167000.0,94.95161905853746,0.621876676586303
2169000.0,95.31622312868272,0.6136610847051156
2171000.0,96.07697410276987,0.6266046791959525
2173000.0,96.93943432517703,0.628874702964116
2175000.0,97.87740120128149,0.622442025858744
2177000.0,98.9834870954627,0.6392414640295231
2179000.0,100.35326230977171,0.6295599627262416
2181000.0,102.04321140975271,0.6442415146287614
2183000.0,103.91388852785096,0.6490794923865812
2185000.0,105.96112178951829,0.6465595810645259
2187000.0,108.21573545744575,0.6669423949761863
2189000.0,110.63046613158684,0.6596345145434017
2191000.0,113.1595424204539,0.674418346427547
2193000.0,115.72507557907305,0.6714327907343944
2195000.0,118.44844916898097,0.6544219599224538
2197000.0,121.28904860975138,0.6753495520818603
2199000.0,124.07358172856927,0.698894660319607
2201000.0,127.01757438227735,0.7178855850890715
2203000.0,130.68648340885517,0.692995799341891
2205000.0,134.99487388860393,0.7052283543999042
2207000.0,138.79704263802623,0.747804194474787
2209000.0,141.9908639509064,0.744688287778574
2211000.0,145.3379141867352,0.737497326105035
2213000.0,149.25454482682312,0.7349870347533429
2215000.0,153.39126762362747,0.7739727843964265
2217000.0,157.29749154226502,0.7917962345903133
2219000.0,161.02191111412637,0.7921425614842835
2221000.0,164.67917984141533,0.8187696517563522
2223000.0,168.39393390771423,0.8113878212342528
2225000.0,172.00033588551617,0.8270315642184225
2227000.0,175.22783975225457,0.8349173341826559
2229000.0,178.03614868097654,0.8297930747562225
2231000.0,180.5034555778734,0.8510278605587284
2233000.0,182.74944406386686,0.8411828030704342
2235000.0,184.605194842684,0.8535011070167473
2237000.0,185.94226323919148,0.8580566510650582
2239000.0,186.8560992494095,0.8478533884165004
2241000.0,187.5898125597527,0.8643779842931898
2243000.0,188.39661296772724,0.8519972463277689
2245000.0,189.13629543043834,0.861636237500645
2247000.0,189.55951233891537,0.8648361419447369
2249000.0,189.4542629491256,0.8523439384527618
2251000.0,188.67708648438287,0.8598957328883424
2253000.0,187.24500788412496,0.8273005020920974
2255000.0,185.47450898304274,0.8161319751358727
2257000.0,183.8265543805857,0.8330568115794967
2259000.0,182.30195863462487,0.848177032454005
2261000.0,180.54973081727726,0.8402353093876445
2263000.0,178.26401522649152,0.8121335302150526
2265000.0,175.78005430606967,0.8568364691320126
2267000.0,173.5238035517388,0.8603093543417488
2269000.0,171.30695491524924,0.8239299682291276
2271000.0,168.93172816110598,0.8137380273577765
2273000.0,166.42342048986484,0.7772196552920134
2275000.0,164.11794643558957,0.7613360670221799
2277000.0,162.35389578243814,0.7677826773257331
2279000.0,160.90023903308057,0.7655633586029973
2281000.0,159.266397242292,0.7528474994335688
2283000.0,157.2468875562532,0.7500473896370051
2285000.0,155.10264463878167,0.7709856096754126
2287000.0,153.0438185822316,0.7620568494797818
2289000.0,151.02707229659035,0.7636669669607239
2291000.0,148.9055980472245,0.7603358497038473
2293000.0,146.7127740797191,0.7447897484042222
2295000.0,144.7682392565459,0.7500985905971891
2297000.0,143.23315761069938,0.7371092481209055
2299000.0,142.04638110994063,0.7394359380344692
2301000.0,141.01794160089307,0.7384873344625487
2303000.0,140.04752762054315,0.7279770279457591
2305000.0,139.19407594074613,0.7386345825992174
2307000.0,138.44746247698836,0.7374638950992246
2309000.0,137.71389025161838,0.7581163005619378
2311000.0,136.73356418525648,0.7616378074289732
2313000.0,135.3510844618183,0.7275012695891604
2315000.0,133.89430734188545,0.7472209759350829
2317000.0,132.62146827134944,0.7446400554023518
2319000.0,131.54848804148344,0.7170151175245618
2321000.0,130.66229892471395,0.7132066445464021
2323000.0,129.95923911716454,0.699062419511263
2325000.0,129.5410004889583,0.7003840773005893
2327000.0,129.46211078756335,0.7010269841309079
2329000.0,129.65213751359093,0.6957475076715801
2331000.0,129.92107527241512,0.7059372985314522
2333000.0,130.08639213276706,0.6981005509082506
2335000.0,130.16747324391756,0.7020651301193402
2337000.0,130.23511059704438,0.7035804333146884
2339000.0,130.3146387033626,0.6978216374152153
2341000.0,130.39898781013562,0.7065253931362228
2343000.0,130.5324819033565,0.6984680641502383
2345000.0,130.9102508043316,0.7027384748536722
2347000.0,131.64711795063124,0.7056929650171719
2349000.0,132.71385358691677,0.7032784999762158
2351000.0,133.89402409699457,0.7150625840499787
2353000.0,134.93401798154932,0.7101212708397865
2355000.0,135.74840860024514,0.7163830823292713
2357000.0,136.31720070105655,0.7182214225078608
2359000.0,136.89048265493298,0.7127631889493009
2361000.0,137.74048850143504,0.7224207823911383
2363000.0,138.94287516163575,0.7177618713550519
2365000.0,140.52611478730998,0.7253548053252433
2367000.0,142.3526863588597,0.7304185006545285
2369000.0,144.27724796843313,0.729965140337422
2371000.0,146.15802601494545,0.7425736168565077
2373000.0,147.95829485231647,0.7389517633606594
2375000.0,149.77987187752257,0.7465042322820281
2377000.0,151.7690227156635,0.7517282157197636
2379000.0,153.94987944141542,0.7519878644946842
2381000.0,156.15675072033054,0.7653376001629372
2383000.0,158.28771516680405,0.7628960090216798
2385000.0,160.3507067982308,0.7728829016410557
2387000.0,162.42689867700335,0.7854050814517861
2389000.0,164.50174711757012,0.8001511572848959
2391000.0,166.4846391757054,0.8224009064095497
2393000.0,168.4412337110431,0.7931102730217934
2395000.0,170.28872981594478,0.7802928800148168
2397000.0,171.79752764267434,0.8127632700071244
2399000.0,172.94060077192296,0.8253581486783654
2401000.0,173.77314406162694,0.819905383124785
2403000.0,174.25170877862925,0.7922956477720478
2405000.0,174.26109338696335,0.8018538045454473
2407000.0,173.87430421598015,0.8380607537896474
2409000.0,173.2745718294989,0.8226386824269573
2411000.0,172.59013548125606,0.8094587052363362
2413000.0,171.78423434976796,0.8021302346262784
2415000.0,170.82224524912715,0.7937456292948142
2417000.0,169.72598306361232,0.7986416515029741
2419000.0,168.4158441301467,0.7877248279886707
2421000.0,166.691020860094,0.7870814521365398
2423000.0,164.38055683462267,0.7841980483921859
2425000.0,161.62676014819397,0.7696289184818347
2427000.0,158.81130648063137,0.7709249998218435
2429000.0,156.17908488185125,0.7693330962601845
2431000.0,153.62564295886298,0.7813775386855115
2433000.0,150.69096720235308,0.7793507756833822
2435000.0,147.07632160302077,0.7457275886705194
2437000.0,143.25124892568735,0.7512956775539688
2439000.0,139.7918610857203,0.7489735814209888
2441000.0,136.53267007924148,0.7214698124685216
2443000.0,133.01914750994203,0.7066495942914987
2445000.0,129.0474787057714,0.6861682012432082
2447000.0,124.80099916898166,0.6732410171181612
2449000.0,120.63233259252493,0.6633268772278326
2451000.0,116.76694328515788,0.6481803806351847
2453000.0,113.2864257629797,0.643271623392268
2455000.0,110.16472319808173,0.6306246626047451
2457000.0,107.33103478222208,0.6246005140326634
2459000.0,104.73029283595875,0.6240932711620052
2461000.0,102.29171443966813,0.6244966196617526
2463000.0,99.86716455365347,0.6318649903306989
2465000.0,97.24952599262997,0.6120608298700596
2467000.0,94.4941799648508,0.5979910748453322
2469000.0,91.95191462185521,0.6065965168580232
2471000.0,89.73323676377296,0.5899803968588299
2473000.0,87.7173384139048,0.5718669108040952
2475000.0,85.87663355651405,0.5612660834179131
2477000.0,84.19009221641032,0.5514733977316604
2479000.0,82.57296344632553,0.5500723293182226
2481000.0,80.95630495338416,0.5417430954767115
2483000.0,79.3244976639446,0.5380820256458488
2485000.0,77.7166376930673,0.5380590110305241
2487000.0,76.19166005222311,0.538203557101664
2489000.0,74.79076593347314,0.5433604549917345
2491000.0,73.49770962760556,0.5287299966470822
2493000.0,72.28314699928758,0.5215885680944903
2495000.0,71.11819307593518,0.5316472037736273
2497000.0,69.95883687857625,0.519679350728988
2499000.0,68.80242352883532,0.5058043783873232
2501000.0,67.69399700221689,0.496803840080905
2503000.0,66.66021907655133,0.4884643031715212
2505000.0,65.67879910901728,0.4875115540042786
2507000.0,64.69231095567034,0.48169772716164816
2509000.0,63.656641527476616,0.4788951609529597
2511000.0,62.58428991307758,0.47598035977387865
2513000.0,61.541646008475354,0.46993424456774185
2515000.0,60.623768101146936,0.4714862381397821
2517000.0,59.876375957817565,0.4731345054055078
2519000.0,59.24933922351334,0.4804270719745849
2521000.0,58.661255528341414,0.4796628179899866
2523000.0,58.06906359317373,0.46610622577041905
2525000.0,57.50314144671941,0.47230067162282324
2527000.0,57.04122206954334,0.4738939562948846
2529000.0,56.65887551018153,0.46160665649408894
2531000.0,56.28101537580064,0.4545036914459399
2533000.0,55.897273304002,0.4479424017409974
2535000.0,55.48670349886471,0.44801625681166185
2537000.0,55.02176964166305,0.45132156989602384
2539000.0,54.53672185467848,0.4552631009152899
2541000.0,54.07203267705046,0.4612702036692942
2543000.0,53.6275061378182,0.45116689859113185
2545000.0,53.16175156140321,0.44636808860220883
2547000.0,52.73915426894313,0.4551822818483333
2549000.0,52.3805580606554,0.44809117145948135
2551000.0,52.07769465120375,0.43811045688609807
2553000.0,51.94823811256297,0.43298322543214
2555000.0,52.01877545574492,0.4314034871015042
2557000.0,52.19841613414101,0.43724669885389705
2559000.0,52.359675083813734,0.4424268409482283
2561000.0,52.416551534990255,0.4511224435394176
2563000.0,52.33195552796865,0.45060596293449523
2565000.0,52.163457875974444,0.4379457562842131
2567000.0,52.18927882533173,0.4447405103326053
2569000.0,52.42064189970303,0.44944553627496114
2571000.0,52.88592491277926,0.4442060594485847
2573000.0,53.53088421688128,0.4450395307775027
2575000.0,54.30439394940315,0.449317717793443
2577000.0,55.2737181773003,0.45986237659951457
2579000.0,56.68106774966516,0.46351705243678953
2581000.0,58.89381734471221,0.4604710971356088
2583000.0,62.22367146083686,0.478173395883199
2585000.0,66.85946123239457,0.4974537473375779
2587000.0,72.83553642232242,0.5125367557869721
2589000.0,80.19584675454406,0.5365378054210536
2591000.0,88.87370130681009,0.5683020389014682
2593000.0,98.91100194160622,0.6100785946746992
2595000.0,110.57974616351287,0.6406221451804615
2597000.0,123.37874664390867,0.6688088775904125
2599000.0,134.82770289982727,0.7190639720475855
2601000.0,142.1471915409495,0.7420523633408426
2603000.0,144.64771267392794,0.7349802561216189
2605000.0,142.58925871983016,0.724520637687523
2607000.0,135.78391931619078,0.6962825857172411
2609000.0,125.76521506036576,0.6635184481481942
2611000.0,114.53762978810708,0.6363153350355446
2613000.0,103.63760406261466,0.6105023866669261
2615000.0,93.64677355738137,0.5883677947062592
2617000.0,84.5907732704346,0.5529320029098419
2619000.0,76.77826162179959,0.5216637217848298
2621000.0,70.8067510111039,0.5113492832820695
2623000.0,66.62779661411624,0.49553011172799394
2625000.0,63.63052104179504,0.4801635133718257
2627000.0,61.211962815337934,0.47111061775190005
2629000.0,59.086699124133865,0.4662109315282366
2631000.0,57.182411293018994,0.46359714802339863
2633000.0,55.49592370835575,0.4498790515527235
2635000.0,54.107494582369604,0.4425402608476706
2637000.0,53.11390196626452,0.4500920693325706
2639000.0,52.46716924324627,0.4507941609109597
2641000.0,51.999066280843124,0.449404679255628
2643000.0,51.595427983030795,0.4422296245277784
2645000.0,51.19854653568419,0.42931523102589975
2647000.0,50.91117983562484,0.43204927206066684
2649000.0,50.857938921014195,0.4354090014578696
2651000.0,51.029488912450276,0.4315357133628106
2653000.0,51.295797475722786,0.43140682865476504
2655000.0,51.5975600044496,0.43380606788759546
2657000.0,52.05915605144247,0.4399444068690641
2659000.0,53.00930037470487,0.44072117925964494
2661000.0,54.8831260926451,0.43950805965563583
2663000.0,58.002082973015845,0.45592758268580547
2665000.0,62.9171791554792,0.4736711418189771
2667000.0,70.58886553363483,0.4900768485827123
2669000.0,82.10816409021278,0.5232897508767463
2671000.0,97.94771011263549,0.581285285097812
2673000.0,117.5800926126347,0.6557702600892892
2675000.0,139.7458159281957,0.7160078698598518
2677000.0,160.675109491586,0.7708712213766066
2679000.0,173.47599192485964,0.8345134085101618
2681000.0,173.47255072226608,0.8476956220920343
2683000.0,161.8493865377548,0.7968906906698456
2685000.0,143.02409175095798,0.7291036313577178
2687000.0,121.46418955411382,0.6530471038171278
2689000.0,101.16964579560894,0.5823530283665301
2691000.0,85.21104636810995,0.5428930651123246
2693000.0,74.14418010391688,0.5113119623148221
2695000.0,66.69892292050136,0.4819154358685405
2697000.0,61.498253321151914,0.46291824847662316
2699000.0,57.74471074167055,0.4527346782483327
2701000.0,54.99479363382583,0.44672795913112323
2703000.0,52.948296907548624,0.4336102746767341
2705000.0,51.431468786982634,0.42619594746628287
2707000.0,50.34267937119257,0.43223059658768426
2709000.0,49.54755755893532,0.43346562100061925
2711000.0,48.90835308011942,0.4294503525395229
2713000.0,48.121975890178625,0.4209884668952665
2715000.0,47.18811013780323,0.407676727799203
2717000.0,46.23396764541624,0.40768241451524234
2719000.0,45.43596557624842,0.4120031874557663
2721000.0,44.860777490199894,0.4111307055659584
2723000.0,44.489871777321554,0.40873952557961335
2725000.0,44.24201184626939,0.3990681236840515
2727000.0,44.14146239224204,0.394627936576433
2729000.0,44.26255394575214,0.401061065607874
2731000.0,44.601544760608455,0.4019031303320102
2733000.0,45.08083952310335,0.4004641412937384
2735000.0,45.63523884961942,0.40299459724914743
2737000.0,46.18290817056184,0.40814207377335776
2739000.0,46.84726516437257,0.4130257527884844
2741000.0,47.817819566691675,0.4111013501104696
2743000.0,49.19569890147912,0.41610613435969274
2745000.0,50.96664115677922,0.43243266517257734
2747000.0,53.232122234892465,0.4439932054378098
2749000.0,56.45452297825204,0.4533150123847585
2751000.0,61.46393205043507,0.4616823182773877
2753000.0,69.10991229142064,0.4782783978948856
2755000.0,79.45123599916327,0.5193503374360311
2757000.0,91.59080153917023,0.5701558092642373
2759000.0,104.35303322188034,0.6209717670059773
2761000.0,116.5464998275901,0.6611564852058724
2763000.0,126.42778247384915,0.6775194760216781
2765000.0,131.48043095798383,0.6930235258829422
2767000.0,130.07387186292846,0.7068393147929457
2769000.0,122.86435241739687,0.6854584507619805
2771000.0,111.80316217718732,0.6387271948349258
2773000.0,99.25731993816005,0.5870889900110913
2775000.0,87.42724934352073,0.5384896565698661
2777000.0,77.87393735785237,0.5119680338191533
2779000.0,71.51474741467395,0.503374095258932
2781000.0,67.99180005531083,0.49598484295851025
2783000.0,66.54313559098341,0.4882274255933595
2785000.0,66.76557578492034,0.4783895865336466
2787000.0,68.61336587414361,0.4815014908770493
2789000.0,72.103478073099,0.5026673329286495
2791000.0,77.49784550552985,0.5245177602110228
2793000.0,86.00215315498566,0.5459721695176002
2795000.0,99.95053831122094,0.5696802212774168
2797000.0,122.03153265426663,0.6134150632051344
2799000.0,153.11096333657179,0.6966158954896388
2801000.0,191.19739951290475,0.8033938081351584
2803000.0,232.7574037220396,0.9173564552554518
2805000.0,273.8580235185112,1.0115472509195684
2807000.0,309.5616475586188,1.0748078594728638
2809000.0,329.61673838265614,1.1380842456437608
2811000.0,324.71405541081,1.170477805653237
2813000.0,293.95746001332003,1.0900268590680713
2815000.0,245.38277649528442,0.9285906482026506
2817000.0,194.27638495722033,0.7926044712494654
2819000.0,153.22275880608782,0.7064201010909849
2821000.0,124.49442403206793,0.6429554718965059
2823000.0,104.55911572028785,0.587299995935067
2825000.0,90.04086597397256,0.5386176393542063
2827000.0,79.3750456132404,0.5109911984240777
2829000.0,71.76574243416562,0.494890614265718
2831000.0,66.27755370671545,0.47535361442074425
2833000.0,62.00623672289621,0.45787892707243943
2835000.0,58.43997631760662,0.4453815718201444
2837000.0,55.42609816025513,0.4373078308572952
2839000.0,52.96681572982348,0.4294587277507153
2841000.0,51.03189920571897,0.42337127343269854
2843000.0,49.542222459478886,0.4281236677006285
2845000.0,48.460910849046236,0.4281647860891596
2847000.0,47.625390684338534,0.4168400707407577
2849000.0,46.92752470843207,0.41264074560499
2851000.0,46.32501826614021,0.4136235497135521
2853000.0,45.772456942986864,0.41077499377048304
2855000.0,45.234726323495664,0.4047863441589143
2857000.0,44.715186588323675,0.394764847593705
2859000.0,44.18953387688679,0.3902694667033064
2861000.0,43.637844505837414,0.39403335030825
2863000.0,43.16333810647465,0.3963754772252809
2865000.0,42.72713889417984,0.39381344878015273
2867000.0,42.30835246427906,0.3861775901490782
2869000.0,41.91387333099444,0.3778313513451606
2871000.0,41.56175793177629,0.3796396424420698
2873000.0,41.272323429290545,0.38520286194096715
2875000.0,41.13910069026411,0.38803737777264113
2877000.0,41.04696352477253,0.38694070120801916
2879000.0,40.97037516493628,0.3835357702336907
2881000.0,40.88070679338105,0.3872269628115385
2883000.0,40.75115038062241,0.39826831283669645
2885000.0,40.576128723527994,0.40654271944494963
2887000.0,40.378231876649096,0.4242713579981843
2889000.0,40.19224055370055,0.4579914520576636
2891000.0,40.030330391746304,0.47690055729293873
2893000.0,39.86086303511595,0.4435582413980597
2895000.0,39.67220207764593,0.40368347714263364
2897000.0,39.63174153390796,0.43578161111665514
2899000.0,39.62662469601653,0.45017419698682803
2901000.0,39.63657558754936,0.4297574984117071
2903000.0,39.669784667299915,0.4050243203817498
2905000.0,39.74482212917347,0.3888271869594036
2907000.0,39.89819324477151,0.37951464493651366
2909000.0,40.178831356764746,0.3805486170335141
2911000.0,40.61580674161319,0.38738179424401314
2913000.0,41.16102715401741,0.38681029316551085
2915000.0,41.6562022165521,0.38619190108481305
2917000.0,41.92118777825139,0.3914844370217216
2919000.0,41.84681711010749,0.3925341027860882
2921000.0,41.553503372281845,0.3883267025352629
2923000.0,41.32229120098506,0.3840542184855809
2925000.0,41.104863877220055,0.38162934425348216
2927000.0,40.99772052145636,0.38730760235499395
2929000.0,40.98138382250489,0.38912783956424085
2931000.0,41.018288509769555,0.38304163848632244
2933000.0,41.09324396439088,0.38252789288919026
2935000.0,41.20356420178638,0.38647429250083126
2937000.0,41.33965190101067,0.388142788611183
2939000.0,41.485003612405286,0.3870268117988707
2941000.0,41.630194335754226,0.3839228817087555
2943000.0,41.7848779326628,0.3863109340331227
2945000.0,41.969839493497375,0.3923532339926998
2947000.0,42.16372449187199,0.3899885419474031
2949000.0,42.38781905303246,0.38726207459610024
2951000.0,42.664024273457336,0.3925090135786442
2953000.0,42.801072663078756,0.3953183594954379
2955000.0,42.883849691453015,0.3950043942349622
2957000.0,42.98000771167333,0.39234387550222866
2959000.0,43.150886223562644,0.3907778441015539
2961000.0,43.45965277924596,0.39573648165308317
2963000.0,43.86349160467067,0.3986079723109358
2965000.0,44.34755339389377,0.3949179797068273
2967000.0,44.83467647915554,0.39622719845798265
2969000.0,45.23897645628291,0.4009009412057704
2971000.0,45.60071422496559,0.4029309120392646
2973000.0,46.021479940937844,0.4034728706338663
2975000.0,46.42335955183001,0.40187137775038884
2977000.0,46.87460996871953,0.4055737329003187
2979000.0,47.414024464782294,0.4130317275451637
2981000.0,48.03050444202278,0.41265333545161387
2983000.0,48.67276635379475,0.4110326296472423
2985000.0,49.26676029607313,0.41588243115081813
2987000.0,49.76366800680579,0.41981562597814204
2989000.0,50.25581437298059,0.4203350043048209
2991000.0,50.91787231412392,0.420233238259607
2993000.0,51.65514151444358,0.422127585714467
2995000.0,52.50750747965326,0.43234233511994097
2997000.0,53.456537089559724,0.4413075420134394
2999000.0,54.46954490657251,0.44436001641080347
3001000.0,55.52513381366136,0.44923286170128063
3003000.0,56.63972483895759,0.4500812467306959
3005000.0,57.86437153885351,0.44572187120934875
3007000.0,59.26953380834555,0.44959998625087766
3009000.0,60.7167542431089,0.45915547944442264
3011000.0,62.15666892107338,0.46630925698961756
3013000.0,63.62449633516105,0.46964687643144903
3015000.0,65.17448828968642,0.4707475971898482
3017000.0,66.86397772591536,0.4775098542190294
3019000.0,68.77899452247911,0.48789544369323556
3021000.0,71.05555098884723,0.492347038440842
3023000.0,73.475143012635,0.4971085238736758
3025000.0,75.86740202610478,0.5087261021697502
3027000.0,78.17237216775739,0.5194950613296927
3029000.0,80.47643953296894,0.5258912666422213
